Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Superliga,2017/2018,27/09/2017,Din. Bucuresti,Concordia,2,3,AwayWin
Romania,Superliga,2017/2018,29/09/2017,Gaz Metan Medias,FC Botosani,1,0,HomeWin
Romania,Superliga,2017/2018,29/09/2017,Poli Timisoara,U Craiova,0,2,AwayWin
Romania,Superliga,2017/2018,30/09/2017,Viitorul Constanta,Poli Iasi,5,2,HomeWin
Romania,Superliga,2017/2018,30/09/2017,Din. Bucuresti,Astra,1,1,Draw
Romania,Superliga,2017/2018,01/10/2017,CFR Cluj,Daco-Getica Bucuresti,2,0,HomeWin
Romania,Superliga,2017/2018,01/10/2017,Sepsi Sf. Gheorghe,FCSB,0,4,AwayWin
Romania,Superliga,2017/2018,02/10/2017,FC Voluntari,Concordia,0,1,AwayWin
Romania,Superliga,2017/2018,13/10/2017,FC Voluntari,FCSB,0,0,Draw
Romania,Superliga,2017/2018,14/10/2017,Gaz Metan Medias,Viitorul Constanta,0,1,AwayWin
Romania,Superliga,2017/2018,14/10/2017,Poli Iasi,U Craiova,1,2,AwayWin
Romania,Superliga,2017/2018,15/10/2017,Sepsi Sf. Gheorghe,Astra,0,0,Draw
Romania,Superliga,2017/2018,15/10/2017,CFR Cluj,FC Botosani,0,0,Draw
Romania,Superliga,2017/2018,16/10/2017,Poli Timisoara,Concordia,0,3,AwayWin
Romania,Superliga,2017/2018,16/10/2017,Din. Bucuresti,Daco-Getica Bucuresti,3,0,HomeWin
Romania,Superliga,2017/2018,20/10/2017,Gaz Metan Medias,Poli Iasi,0,2,AwayWin
Romania,Superliga,2017/2018,20/10/2017,Concordia,U Craiova,1,2,AwayWin
Romania,Superliga,2017/2018,21/10/2017,Daco-Getica Bucuresti,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2017/2018,21/10/2017,Viitorul Constanta,CFR Cluj,1,0,HomeWin
Romania,Superliga,2017/2018,22/10/2017,Astra,FC Voluntari,2,3,AwayWin
Romania,Superliga,2017/2018,22/10/2017,FCSB,Poli Timisoara,7,0,HomeWin
Romania,Superliga,2017/2018,23/10/2017,FC Botosani,Din. Bucuresti,0,0,Draw
Romania,Superliga,2017/2018,27/10/2017,Poli Iasi,Concordia,3,1,HomeWin
Romania,Superliga,2017/2018,28/10/2017,FC Voluntari,Daco-Getica Bucuresti,0,0,Draw
Romania,Superliga,2017/2018,28/10/2017,Poli Timisoara,Astra,2,1,HomeWin
Romania,Superliga,2017/2018,29/10/2017,CFR Cluj,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2017/2018,29/10/2017,U Craiova,FCSB,2,5,AwayWin
Romania,Superliga,2017/2018,30/10/2017,Sepsi Sf. Gheorghe,FC Botosani,0,2,AwayWin
Romania,Superliga,2017/2018,30/10/2017,Din. Bucuresti,Viitorul Constanta,0,4,AwayWin
Romania,Superliga,2017/2018,03/11/2017,FC Botosani,FC Voluntari,1,0,HomeWin
Romania,Superliga,2017/2018,03/11/2017,Astra,U Craiova,2,2,Draw
Romania,Superliga,2017/2018,04/11/2017,Viitorul Constanta,Sepsi Sf. Gheorghe,3,0,HomeWin
Romania,Superliga,2017/2018,04/11/2017,Gaz Metan Medias,Din. Bucuresti,0,3,AwayWin
Romania,Superliga,2017/2018,05/11/2017,CFR Cluj,Poli Iasi,1,0,HomeWin
Romania,Superliga,2017/2018,05/11/2017,FCSB,Concordia,2,1,HomeWin
Romania,Superliga,2017/2018,06/11/2017,Daco-Getica Bucuresti,Poli Timisoara,1,1,Draw
Romania,Superliga,2017/2018,17/11/2017,Poli Timisoara,FC Botosani,1,1,Draw
Romania,Superliga,2017/2018,17/11/2017,Poli Iasi,FCSB,1,0,HomeWin
Romania,Superliga,2017/2018,18/11/2017,Sepsi Sf. Gheorghe,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2017/2018,18/11/2017,U Craiova,Daco-Getica Bucuresti,3,1,HomeWin
Romania,Superliga,2017/2018,19/11/2017,Concordia,Astra,1,2,AwayWin
Romania,Superliga,2017/2018,19/11/2017,Din. Bucuresti,CFR Cluj,0,2,AwayWin
Romania,Superliga,2017/2018,20/11/2017,FC Voluntari,Viitorul Constanta,0,0,Draw
Romania,Superliga,2017/2018,24/11/2017,Daco-Getica Bucuresti,Concordia,0,5,AwayWin
Romania,Superliga,2017/2018,24/11/2017,FC Botosani,U Craiova,1,0,HomeWin
Romania,Superliga,2017/2018,25/11/2017,Viitorul Constanta,Poli Timisoara,1,1,Draw
Romania,Superliga,2017/2018,25/11/2017,Din. Bucuresti,Poli Iasi,2,1,HomeWin
Romania,Superliga,2017/2018,26/11/2017,Gaz Metan Medias,FC Voluntari,1,1,Draw
Romania,Superliga,2017/2018,26/11/2017,Astra,FCSB,2,0,HomeWin
Romania,Superliga,2017/2018,27/11/2017,CFR Cluj,Sepsi Sf. Gheorghe,2,0,HomeWin
Romania,Superliga,2017/2018,01/12/2017,FC Voluntari,CFR Cluj,0,3,AwayWin
Romania,Superliga,2017/2018,02/12/2017,Concordia,FC Botosani,3,0,HomeWin
Romania,Superliga,2017/2018,02/12/2017,U Craiova,Viitorul Constanta,3,1,HomeWin
Romania,Superliga,2017/2018,03/12/2017,Poli Iasi,Astra,1,0,HomeWin
Romania,Superliga,2017/2018,03/12/2017,FCSB,Daco-Getica Bucuresti,4,0,HomeWin
Romania,Superliga,2017/2018,04/12/2017,Poli Timisoara,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2017/2018,04/12/2017,Sepsi Sf. Gheorghe,Din. Bucuresti,0,3,AwayWin
Romania,Superliga,2017/2018,08/12/2017,Daco-Getica Bucuresti,Astra,0,1,AwayWin
Romania,Superliga,2017/2018,09/12/2017,Viitorul Constanta,Concordia,3,0,HomeWin
Romania,Superliga,2017/2018,09/12/2017,CFR Cluj,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,10/12/2017,Gaz Metan Medias,U Craiova,0,0,Draw
Romania,Superliga,2017/2018,10/12/2017,FC Botosani,FCSB,0,3,AwayWin
Romania,Superliga,2017/2018,11/12/2017,Sepsi Sf. Gheorghe,Poli Iasi,2,1,HomeWin
Romania,Superliga,2017/2018,11/12/2017,Din. Bucuresti,FC Voluntari,2,0,HomeWin
Romania,Superliga,2017/2018,15/12/2017,Astra,FC Botosani,2,1,HomeWin
Romania,Superliga,2017/2018,16/12/2017,Concordia,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2017/2018,16/12/2017,U Craiova,CFR Cluj,2,1,HomeWin
Romania,Superliga,2017/2018,17/12/2017,Poli Iasi,Daco-Getica Bucuresti,3,1,HomeWin
Romania,Superliga,2017/2018,17/12/2017,FCSB,Viitorul Constanta,2,0,HomeWin
Romania,Superliga,2017/2018,18/12/2017,FC Voluntari,Sepsi Sf. Gheorghe,3,0,HomeWin
Romania,Superliga,2017/2018,18/12/2017,Poli Timisoara,Din. Bucuresti,0,0,Draw
Romania,Superliga,2017/2018,02/02/2018,Sepsi Sf. Gheorghe,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,02/02/2018,Viitorul Constanta,Astra,1,1,Draw
Romania,Superliga,2017/2018,03/02/2018,FC Voluntari,Poli Iasi,0,4,AwayWin
Romania,Superliga,2017/2018,03/02/2018,Gaz Metan Medias,FCSB,1,2,AwayWin
Romania,Superliga,2017/2018,04/02/2018,FC Botosani,Daco-Getica Bucuresti,0,0,Draw
Romania,Superliga,2017/2018,04/02/2018,Din. Bucuresti,U Craiova,2,2,Draw
Romania,Superliga,2017/2018,05/02/2018,CFR Cluj,Concordia,2,0,HomeWin
Romania,Superliga,2017/2018,09/02/2018,Poli Timisoara,FC Voluntari,2,3,AwayWin
Romania,Superliga,2017/2018,09/02/2018,Astra,Gaz Metan Medias,4,3,HomeWin
Romania,Superliga,2017/2018,10/02/2018,Daco-Getica Bucuresti,Viitorul Constanta,0,1,AwayWin
Romania,Superliga,2017/2018,10/02/2018,FCSB,CFR Cluj,1,1,Draw
Romania,Superliga,2017/2018,11/02/2018,U Craiova,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2017/2018,12/02/2018,Poli Iasi,FC Botosani,1,0,HomeWin
Romania,Superliga,2017/2018,12/02/2018,Concordia,Din. Bucuresti,3,4,AwayWin
Romania,Superliga,2017/2018,16/02/2018,Gaz Metan Medias,Daco-Getica Bucuresti,0,0,Draw
Romania,Superliga,2017/2018,16/02/2018,FC Voluntari,U Craiova,0,1,AwayWin
Romania,Superliga,2017/2018,17/02/2018,Sepsi Sf. Gheorghe,Concordia,1,1,Draw
Romania,Superliga,2017/2018,17/02/2018,CFR Cluj,Astra,2,0,HomeWin
Romania,Superliga,2017/2018,18/02/2018,Poli Timisoara,Poli Iasi,1,2,AwayWin
Romania,Superliga,2017/2018,18/02/2018,Din. Bucuresti,FCSB,2,2,Draw
Romania,Superliga,2017/2018,19/02/2018,Viitorul Constanta,FC Botosani,2,1,HomeWin
Romania,Superliga,2017/2018,23/02/2018,U Craiova,Poli Timisoara,1,1,Draw
Romania,Superliga,2017/2018,24/02/2018,FC Botosani,Gaz Metan Medias,1,0,HomeWin
Romania,Superliga,2017/2018,24/02/2018,Astra,Din. Bucuresti,2,0,HomeWin
Romania,Superliga,2017/2018,24/02/2018,Poli Iasi,Viitorul Constanta,0,1,AwayWin
Romania,Superliga,2017/2018,25/02/2018,Daco-Getica Bucuresti,CFR Cluj,0,2,AwayWin
Romania,Superliga,2017/2018,25/02/2018,FCSB,Sepsi Sf. Gheorghe,2,0,HomeWin
Romania,Superliga,2017/2018,27/02/2018,Concordia,FC Voluntari,3,1,HomeWin
Romania,Superliga,2017/2018,09/03/2018,FC Botosani,Daco-Getica Bucuresti,0,0,Draw
Romania,Superliga,2017/2018,09/03/2018,CFR Cluj,Poli Iasi,2,1,HomeWin
Romania,Superliga,2017/2018,10/03/2018,Concordia,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2017/2018,10/03/2018,U Craiova,Astra,1,0,HomeWin
Romania,Superliga,2017/2018,11/03/2018,FC Voluntari,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,11/03/2018,FCSB,Viitorul Constanta,2,1,HomeWin
Romania,Superliga,2017/2018,12/03/2018,Din. Bucuresti,Gaz Metan Medias,3,0,HomeWin
Romania,Superliga,2017/2018,16/03/2018,Daco-Getica Bucuresti,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,16/03/2018,Viitorul Constanta,U Craiova,0,0,Draw
Romania,Superliga,2017/2018,17/03/2018,Gaz Metan Medias,Concordia,2,1,HomeWin
Romania,Superliga,2017/2018,18/03/2018,CFR Cluj,FCSB,1,1,Draw
Romania,Superliga,2017/2018,19/03/2018,Sepsi Sf. Gheorghe,FC Voluntari,2,2,Draw
Romania,Superliga,2017/2018,30/03/2018,Concordia,FC Botosani,0,0,Draw
Romania,Superliga,2017/2018,30/03/2018,Din. Bucuresti,Daco-Getica Bucuresti,1,2,AwayWin
Romania,Superliga,2017/2018,31/03/2018,FC Voluntari,Gaz Metan Medias,1,2,AwayWin
Romania,Superliga,2017/2018,31/03/2018,U Craiova,CFR Cluj,0,0,Draw
Romania,Superliga,2017/2018,01/04/2018,Astra,Viitorul Constanta,0,2,AwayWin
Romania,Superliga,2017/2018,01/04/2018,FCSB,Poli Iasi,1,0,HomeWin
Romania,Superliga,2017/2018,02/04/2018,Poli Timisoara,Sepsi Sf. Gheorghe,2,2,Draw
Romania,Superliga,2017/2018,03/04/2018,FC Botosani,Din. Bucuresti,0,1,AwayWin
Romania,Superliga,2017/2018,06/04/2018,Poli Iasi,Viitorul Constanta,0,2,AwayWin
Romania,Superliga,2017/2018,07/04/2018,FC Botosani,FC Voluntari,1,0,HomeWin
Romania,Superliga,2017/2018,07/04/2018,Din. Bucuresti,Concordia,3,1,HomeWin
Romania,Superliga,2017/2018,08/04/2018,CFR Cluj,Astra,1,1,Draw
Romania,Superliga,2017/2018,09/04/2018,Gaz Metan Medias,Poli Timisoara,1,1,Draw
Romania,Superliga,2017/2018,09/04/2018,Daco-Getica Bucuresti,Sepsi Sf. Gheorghe,0,2,AwayWin
Romania,Superliga,2017/2018,09/04/2018,FCSB,U Craiova,2,0,HomeWin
Romania,Superliga,2017/2018,13/04/2018,FC Voluntari,Din. Bucuresti,2,4,AwayWin
Romania,Superliga,2017/2018,14/04/2018,Sepsi Sf. Gheorghe,Gaz Metan Medias,2,1,HomeWin
Romania,Superliga,2017/2018,14/04/2018,U Craiova,Poli Iasi,4,1,HomeWin
Romania,Superliga,2017/2018,15/04/2018,Concordia,Daco-Getica Bucuresti,2,1,HomeWin
Romania,Superliga,2017/2018,15/04/2018,Viitorul Constanta,CFR Cluj,1,2,AwayWin
Romania,Superliga,2017/2018,16/04/2018,Poli Timisoara,FC Botosani,0,1,AwayWin
Romania,Superliga,2017/2018,16/04/2018,Astra,FCSB,0,3,AwayWin
Romania,Superliga,2017/2018,20/04/2018,Din. Bucuresti,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,21/04/2018,Concordia,FC Voluntari,0,1,AwayWin
Romania,Superliga,2017/2018,21/04/2018,Viitorul Constanta,FCSB,2,2,Draw
Romania,Superliga,2017/2018,22/04/2018,Daco-Getica Bucuresti,Gaz Metan Medias,0,3,AwayWin
Romania,Superliga,2017/2018,22/04/2018,Poli Iasi,CFR Cluj,1,1,Draw
Romania,Superliga,2017/2018,23/04/2018,FC Botosani,Sepsi Sf. Gheorghe,2,2,Draw
Romania,Superliga,2017/2018,23/04/2018,Astra,U Craiova,1,0,HomeWin
Romania,Superliga,2017/2018,26/04/2018,Poli Iasi,Astra,0,3,AwayWin
Romania,Superliga,2017/2018,27/04/2018,FC Voluntari,Daco-Getica Bucuresti,0,1,AwayWin
Romania,Superliga,2017/2018,28/04/2018,Poli Timisoara,Concordia,1,0,HomeWin
Romania,Superliga,2017/2018,28/04/2018,U Craiova,Viitorul Constanta,3,3,Draw
Romania,Superliga,2017/2018,29/04/2018,Gaz Metan Medias,FC Botosani,2,1,HomeWin
Romania,Superliga,2017/2018,29/04/2018,FCSB,CFR Cluj,1,1,Draw
Romania,Superliga,2017/2018,30/04/2018,Sepsi Sf. Gheorghe,Din. Bucuresti,2,0,HomeWin
Romania,Superliga,2017/2018,30/04/2018,Astra,Poli Iasi,3,0,HomeWin
Romania,Superliga,2017/2018,04/05/2018,Poli Timisoara,FC Voluntari,2,3,AwayWin
Romania,Superliga,2017/2018,04/05/2018,Viitorul Constanta,Astra,1,1,Draw
Romania,Superliga,2017/2018,05/05/2018,Daco-Getica Bucuresti,FC Botosani,0,3,AwayWin
Romania,Superliga,2017/2018,05/05/2018,CFR Cluj,U Craiova,1,0,HomeWin
Romania,Superliga,2017/2018,06/05/2018,Gaz Metan Medias,Din. Bucuresti,2,3,AwayWin
Romania,Superliga,2017/2018,07/05/2018,Sepsi Sf. Gheorghe,Concordia,0,2,AwayWin
Romania,Superliga,2017/2018,07/05/2018,Poli Iasi,FCSB,1,0,HomeWin
Romania,Superliga,2017/2018,11/05/2018,Poli Timisoara,Daco-Getica Bucuresti,2,0,HomeWin
Romania,Superliga,2017/2018,11/05/2018,Viitorul Constanta,Poli Iasi,1,0,HomeWin
Romania,Superliga,2017/2018,12/05/2018,FC Voluntari,Sepsi Sf. Gheorghe,1,2,AwayWin
Romania,Superliga,2017/2018,12/05/2018,Din. Bucuresti,FC Botosani,2,0,HomeWin
Romania,Superliga,2017/2018,13/05/2018,Concordia,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2017/2018,13/05/2018,Astra,CFR Cluj,0,2,AwayWin
Romania,Superliga,2017/2018,14/05/2018,U Craiova,FCSB,0,1,AwayWin
Romania,Superliga,2017/2018,15/05/2018,Sepsi Sf. Gheorghe,Poli Timisoara,3,0,HomeWin
Romania,Superliga,2017/2018,15/05/2018,Daco-Getica Bucuresti,Din. Bucuresti,0,2,AwayWin
Romania,Superliga,2017/2018,16/05/2018,FC Botosani,Concordia,0,1,AwayWin
Romania,Superliga,2017/2018,17/05/2018,Gaz Metan Medias,FC Voluntari,1,0,HomeWin
Romania,Superliga,2017/2018,18/05/2018,Sepsi Sf. Gheorghe,Daco-Getica Bucuresti,2,1,HomeWin
Romania,Superliga,2017/2018,19/05/2018,Concordia,Din. Bucuresti,0,4,AwayWin
Romania,Superliga,2017/2018,20/05/2018,FC Voluntari,FC Botosani,1,1,Draw
Romania,Superliga,2017/2018,20/05/2018,CFR Cluj,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2017/2018,20/05/2018,FCSB,Astra,1,0,HomeWin
Romania,Superliga,2017/2018,20/05/2018,Poli Iasi,U Craiova,1,2,AwayWin
Romania,Superliga,2017/2018,21/05/2018,Poli Timisoara,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2017/2018,22/05/2018,Daco-Getica Bucuresti,Concordia,1,3,AwayWin
Romania,Superliga,2017/2018,23/05/2018,Din. Bucuresti,FC Voluntari,2,0,HomeWin
Romania,Superliga,2017/2018,24/05/2018,Gaz Metan Medias,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2017/2018,24/05/2018,FC Botosani,Poli Timisoara,0,0,Draw
Romania,Superliga,2017/2018,26/05/2018,FC Voluntari,Concordia,2,2,Draw
Romania,Superliga,2017/2018,27/05/2018,Sepsi Sf. Gheorghe,FC Botosani,0,1,AwayWin
Romania,Superliga,2017/2018,28/05/2018,Gaz Metan Medias,Daco-Getica Bucuresti,3,0,HomeWin
Romania,Superliga,2017/2018,28/05/2018,Poli Timisoara,Din. Bucuresti,1,3,AwayWin
Romania,Superliga,2017/2018,01/06/2018,Din. Bucuresti,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2017/2018,02/06/2018,FC Botosani,Gaz Metan Medias,2,0,HomeWin
Romania,Superliga,2017/2018,02/06/2018,Concordia,Poli Timisoara,0,1,AwayWin
Romania,Superliga,2017/2018,02/06/2018,Daco-Getica Bucuresti,FC Voluntari,2,2,Draw
Romania,Superliga,2017/2018,09/06/2018,FC Voluntari,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2017/2018,13/06/2018,Chindia Targoviste,FC Voluntari,1,0,HomeWin
Romania,Superliga,2018/2019,20/07/2018,CFR Cluj,FC Botosani,1,1,Draw
Romania,Superliga,2018/2019,21/07/2018,FC Hermannstadt,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2018/2019,21/07/2018,Astra,FCSB,1,0,HomeWin
Romania,Superliga,2018/2019,22/07/2018,Viitorul Constanta,Calarasi,0,1,AwayWin
Romania,Superliga,2018/2019,22/07/2018,Din. Bucuresti,FC Voluntari,2,1,HomeWin
Romania,Superliga,2018/2019,23/07/2018,Gaz Metan Medias,Concordia,2,1,HomeWin
Romania,Superliga,2018/2019,23/07/2018,U Craiova,Poli Iasi,0,0,Draw
Romania,Superliga,2018/2019,27/07/2018,FC Botosani,FC Hermannstadt,2,0,HomeWin
Romania,Superliga,2018/2019,28/07/2018,Calarasi,CFR Cluj,0,0,Draw
Romania,Superliga,2018/2019,28/07/2018,Poli Iasi,Astra,1,1,Draw
Romania,Superliga,2018/2019,29/07/2018,Sepsi Sf. Gheorghe,U Craiova,1,0,HomeWin
Romania,Superliga,2018/2019,29/07/2018,FCSB,Din. Bucuresti,3,3,Draw
Romania,Superliga,2018/2019,30/07/2018,FC Voluntari,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2018/2019,30/07/2018,Concordia,Viitorul Constanta,1,1,Draw
Romania,Superliga,2018/2019,03/08/2018,U Craiova,FC Botosani,2,2,Draw
Romania,Superliga,2018/2019,04/08/2018,Astra,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2018/2019,04/08/2018,CFR Cluj,Concordia,2,1,HomeWin
Romania,Superliga,2018/2019,05/08/2018,FC Hermannstadt,Calarasi,1,1,Draw
Romania,Superliga,2018/2019,05/08/2018,FCSB,Poli Iasi,4,0,HomeWin
Romania,Superliga,2018/2019,06/08/2018,Viitorul Constanta,FC Voluntari,2,0,HomeWin
Romania,Superliga,2018/2019,06/08/2018,Gaz Metan Medias,Din. Bucuresti,3,2,HomeWin
Romania,Superliga,2018/2019,10/08/2018,FC Botosani,Astra,1,1,Draw
Romania,Superliga,2018/2019,11/08/2018,Concordia,FC Hermannstadt,2,0,HomeWin
Romania,Superliga,2018/2019,11/08/2018,Sepsi Sf. Gheorghe,Poli Iasi,3,0,HomeWin
Romania,Superliga,2018/2019,12/08/2018,Calarasi,U Craiova,1,3,AwayWin
Romania,Superliga,2018/2019,12/08/2018,FC Voluntari,CFR Cluj,1,2,AwayWin
Romania,Superliga,2018/2019,12/08/2018,Gaz Metan Medias,FCSB,1,3,AwayWin
Romania,Superliga,2018/2019,13/08/2018,Din. Bucuresti,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2018/2019,17/08/2018,Poli Iasi,FC Botosani,2,1,HomeWin
Romania,Superliga,2018/2019,18/08/2018,Astra,Calarasi,1,1,Draw
Romania,Superliga,2018/2019,18/08/2018,Viitorul Constanta,Gaz Metan Medias,2,0,HomeWin
Romania,Superliga,2018/2019,19/08/2018,FCSB,Sepsi Sf. Gheorghe,2,0,HomeWin
Romania,Superliga,2018/2019,19/08/2018,CFR Cluj,Din. Bucuresti,3,1,HomeWin
Romania,Superliga,2018/2019,20/08/2018,FC Hermannstadt,FC Voluntari,4,0,HomeWin
Romania,Superliga,2018/2019,20/08/2018,U Craiova,Concordia,0,1,AwayWin
Romania,Superliga,2018/2019,24/08/2018,Concordia,Astra,0,3,AwayWin
Romania,Superliga,2018/2019,25/08/2018,Calarasi,Poli Iasi,2,0,HomeWin
Romania,Superliga,2018/2019,25/08/2018,Din. Bucuresti,FC Hermannstadt,2,1,HomeWin
Romania,Superliga,2018/2019,26/08/2018,Gaz Metan Medias,CFR Cluj,0,0,Draw
Romania,Superliga,2018/2019,26/08/2018,Viitorul Constanta,FCSB,1,4,AwayWin
Romania,Superliga,2018/2019,27/08/2018,FC Botosani,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2018/2019,27/08/2018,FC Voluntari,U Craiova,1,5,AwayWin
Romania,Superliga,2018/2019,31/08/2018,Sepsi Sf. Gheorghe,Calarasi,1,0,HomeWin
Romania,Superliga,2018/2019,01/09/2018,FC Hermannstadt,Gaz Metan Medias,0,1,AwayWin
Romania,Superliga,2018/2019,01/09/2018,Astra,FC Voluntari,0,0,Draw
Romania,Superliga,2018/2019,01/09/2018,U Craiova,Din. Bucuresti,3,0,HomeWin
Romania,Superliga,2018/2019,02/09/2018,CFR Cluj,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2018/2019,02/09/2018,FCSB,FC Botosani,2,2,Draw
Romania,Superliga,2018/2019,03/09/2018,Poli Iasi,Concordia,3,0,HomeWin
Romania,Superliga,2018/2019,14/09/2018,Concordia,Sepsi Sf. Gheorghe,0,3,AwayWin
Romania,Superliga,2018/2019,14/09/2018,Din. Bucuresti,Astra,1,2,AwayWin
Romania,Superliga,2018/2019,15/09/2018,Calarasi,FC Botosani,3,2,HomeWin
Romania,Superliga,2018/2019,15/09/2018,Gaz Metan Medias,U Craiova,3,2,HomeWin
Romania,Superliga,2018/2019,16/09/2018,FC Voluntari,Poli Iasi,2,3,AwayWin
Romania,Superliga,2018/2019,16/09/2018,CFR Cluj,FCSB,1,1,Draw
Romania,Superliga,2018/2019,17/09/2018,Viitorul Constanta,FC Hermannstadt,1,0,HomeWin
Romania,Superliga,2018/2019,21/09/2018,Sepsi Sf. Gheorghe,FC Voluntari,1,1,Draw
Romania,Superliga,2018/2019,21/09/2018,Poli Iasi,Din. Bucuresti,1,0,HomeWin
Romania,Superliga,2018/2019,22/09/2018,FC Hermannstadt,CFR Cluj,0,1,AwayWin
Romania,Superliga,2018/2019,22/09/2018,FC Botosani,Concordia,0,2,AwayWin
Romania,Superliga,2018/2019,22/09/2018,U Craiova,Viitorul Constanta,2,0,HomeWin
Romania,Superliga,2018/2019,23/09/2018,FCSB,Calarasi,2,0,HomeWin
Romania,Superliga,2018/2019,24/09/2018,Astra,Gaz Metan Medias,3,0,HomeWin
Romania,Superliga,2018/2019,28/09/2018,Din. Bucuresti,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2018/2019,29/09/2018,FC Voluntari,FC Botosani,1,1,Draw
Romania,Superliga,2018/2019,30/09/2018,Gaz Metan Medias,Poli Iasi,1,0,HomeWin
Romania,Superliga,2018/2019,30/09/2018,Viitorul Constanta,Astra,1,0,HomeWin
Romania,Superliga,2018/2019,30/09/2018,FC Hermannstadt,FCSB,1,3,AwayWin
Romania,Superliga,2018/2019,01/10/2018,Concordia,Calarasi,1,1,Draw
Romania,Superliga,2018/2019,01/10/2018,CFR Cluj,U Craiova,0,0,Draw
Romania,Superliga,2018/2019,05/10/2018,Poli Iasi,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2018/2019,06/10/2018,U Craiova,FC Hermannstadt,1,1,Draw
Romania,Superliga,2018/2019,06/10/2018,Astra,CFR Cluj,1,2,AwayWin
Romania,Superliga,2018/2019,07/10/2018,Calarasi,FC Voluntari,1,1,Draw
Romania,Superliga,2018/2019,07/10/2018,Sepsi Sf. Gheorghe,Gaz Metan Medias,1,2,AwayWin
Romania,Superliga,2018/2019,07/10/2018,FCSB,Concordia,0,1,AwayWin
Romania,Superliga,2018/2019,08/10/2018,FC Botosani,Din. Bucuresti,2,0,HomeWin
Romania,Superliga,2018/2019,19/10/2018,FC Voluntari,Concordia,4,0,HomeWin
Romania,Superliga,2018/2019,19/10/2018,CFR Cluj,Poli Iasi,1,0,HomeWin
Romania,Superliga,2018/2019,20/10/2018,FC Hermannstadt,Astra,0,2,AwayWin
Romania,Superliga,2018/2019,20/10/2018,Viitorul Constanta,Sepsi Sf. Gheorghe,2,3,AwayWin
Romania,Superliga,2018/2019,21/10/2018,Gaz Metan Medias,FC Botosani,1,2,AwayWin
Romania,Superliga,2018/2019,21/10/2018,U Craiova,FCSB,2,1,HomeWin
Romania,Superliga,2018/2019,22/10/2018,Din. Bucuresti,Calarasi,1,1,Draw
Romania,Superliga,2018/2019,26/10/2018,Poli Iasi,FC Hermannstadt,0,2,AwayWin
Romania,Superliga,2018/2019,26/10/2018,Astra,U Craiova,0,3,AwayWin
Romania,Superliga,2018/2019,27/10/2018,FC Botosani,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2018/2019,27/10/2018,FCSB,FC Voluntari,2,1,HomeWin
Romania,Superliga,2018/2019,28/10/2018,Calarasi,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2018/2019,28/10/2018,Sepsi Sf. Gheorghe,CFR Cluj,1,2,AwayWin
Romania,Superliga,2018/2019,29/10/2018,Concordia,Din. Bucuresti,0,0,Draw
Romania,Superliga,2018/2019,02/11/2018,Poli Iasi,U Craiova,0,3,AwayWin
Romania,Superliga,2018/2019,03/11/2018,Sepsi Sf. Gheorghe,FC Hermannstadt,1,3,AwayWin
Romania,Superliga,2018/2019,03/11/2018,FC Botosani,CFR Cluj,1,5,AwayWin
Romania,Superliga,2018/2019,04/11/2018,Calarasi,Viitorul Constanta,0,1,AwayWin
Romania,Superliga,2018/2019,04/11/2018,FCSB,Astra,1,0,HomeWin
Romania,Superliga,2018/2019,05/11/2018,Concordia,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2018/2019,05/11/2018,FC Voluntari,Din. Bucuresti,0,1,AwayWin
Romania,Superliga,2018/2019,09/11/2018,U Craiova,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2018/2019,10/11/2018,Astra,Poli Iasi,1,2,AwayWin
